App Version Code,App Version Name,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,developer_last_updated_time,Device,firefox_major_version,id,Package Name,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Review Link,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Text,Review Title,review_last_updated_time,review_submitted_time,Reviewer Language,Star Rating,star_rating,synthetic_developer_should_have_replied_but_did_not_reply
"2015523297","57.0","2018-06-12T22:13:15Z","1528841595443","Bonjour Avez vous essayé la version 60 de Firefox ?",2018-06-12T22:13:15Z,"grandprimevelte",57,"gp:AOqpTOGniICDeMzZZoHZq-TFc-nxGTy3HFPr9XJuEwl6YvFWqyjpbqk3sx_i3SPC7LQv1MC4HgowKNO56YHcOA","org.mozilla.firefox","2017-11-23T20:37:16Z","1511469436934","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGniICDeMzZZoHZq-TFc-nxGTy3HFPr9XJuEwl6YvFWqyjpbqk3sx_i3SPC7LQv1MC4HgowKNO56YHcOA","2017-11-23T20:36:54Z","1511469414548","Je préfère l'ancienne version",null,2017-11-23T20:37:16Z,2017-11-23T20:36:54Z,"fr","1",1,false
"2015523297","57.0","2018-06-12T22:13:14Z","1528841594919","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:14Z,"j3xnlte",57,"gp:AOqpTOGAUjY9ngqm-4AsP3bzZrHl-Ox0wmEtxbjZQ5pzWI_R87iQAfmhmBAYTQsT89lmGKI3tV8-7Hh2wd1KrA","org.mozilla.firefox","2017-11-24T07:53:12Z","1511509992352","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGAUjY9ngqm-4AsP3bzZrHl-Ox0wmEtxbjZQ5pzWI_R87iQAfmhmBAYTQsT89lmGKI3tV8-7Hh2wd1KrA","2017-11-24T07:52:33Z","1511509953909","Depuis la maj temps de chargement très long",null,2017-11-24T07:53:12Z,2017-11-24T07:52:33Z,"fr","1",1,false
"2015523297","57.0","2018-06-12T22:13:13Z","1528841593476","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:13Z,"OnePlus5",57,"gp:AOqpTOFdX_DxYFMf1b2mnEVKhNONgB6XXah4gqRR7H4TWNCA8lLg7s1u9wREILs7FNfIRa7ioG6jaJYzAnTXgw","org.mozilla.firefox","2017-11-24T11:26:05Z","1511522765593","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFdX_DxYFMf1b2mnEVKhNONgB6XXah4gqRR7H4TWNCA8lLg7s1u9wREILs7FNfIRa7ioG6jaJYzAnTXgw","2017-11-24T11:24:12Z","1511522652377","Depuis la dernière maj crash au démarrage avec un écran blanc, obligé de prendre un autre navigateur 👎",null,2017-11-24T11:26:05Z,2017-11-24T11:24:12Z,"fr","2",2,false
null,null,"2018-06-12T22:13:16Z","1528841596358","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:16Z,"grandprimevelte",,"gp:AOqpTOHXOgRhOc3KvBXriUIv7PS5LHBpYc6REUCFFflteHKx7o8ZuHfkUYiSfy25DNgIxIRZ1jm-pZ-onObN1w","org.mozilla.firefox","2017-11-24T12:29:23Z","1511526563645","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHXOgRhOc3KvBXriUIv7PS5LHBpYc6REUCFFflteHKx7o8ZuHfkUYiSfy25DNgIxIRZ1jm-pZ-onObN1w","2017-11-24T12:25:45Z","1511526345639","Quelle perte de temps J'aime beaucoup le principe mais dès que je l'ai installé je n'ai eu que des plantages et des attentes interminables pour ouvrir une page",null,2017-11-24T12:29:23Z,2017-11-24T12:25:45Z,"fr","2",2,false
"2015523297","57.0","2018-06-12T22:13:12Z","1528841592984","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:12Z,"P6601AE",57,"gp:AOqpTOHvcx2IVqQ-J_Y5GlKnXKv5QeGp-PACnZzw3VB6pLkchgstcP5elGnS_PCqgZTcmLmGrESM8dJ_JNiLjQ","org.mozilla.firefox","2017-11-25T13:19:04Z","1511615944517","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHvcx2IVqQ-J_Y5GlKnXKv5QeGp-PACnZzw3VB6pLkchgstcP5elGnS_PCqgZTcmLmGrESM8dJ_JNiLjQ","2017-11-25T13:15:50Z","1511615750114","J était très satisfait depuis des années mais la dernière mise à jour rend le navigateur inutilisable. Très déçu , je désinstalle pour le moment.",null,2017-11-25T13:19:04Z,2017-11-25T13:15:50Z,"fr","1",1,false
"2015523297","57.0","2018-06-12T22:13:26Z","1528841606346","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:26Z,"HWPLK",57,"gp:AOqpTOHeCN9BF_3paaMPBQ3U6m9qZJuPK1V3tIlrqYB8cFPTzI5F7lcDv5NeGA6XjPjy9ofpxqH5ReaOUBUj8A","org.mozilla.firefox","2017-11-26T12:50:02Z","1511700602770","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHeCN9BF_3paaMPBQ3U6m9qZJuPK1V3tIlrqYB8cFPTzI5F7lcDv5NeGA6XjPjy9ofpxqH5ReaOUBUj8A","2017-11-26T12:49:21Z","1511700561607","Une catastrophe tte les mise à jour ne sont pas bonne à prendre preuve en est avec celle-ci. Lenteur absolue.",null,2017-11-26T12:50:02Z,2017-11-26T12:49:21Z,"fr","2",2,false
null,null,"2018-06-12T22:13:27Z","1528841607262","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, il faut vérifier si Firefox et Android sont à jour.",2018-06-12T22:13:27Z,"m7wls",,"gp:AOqpTOFnoGc-WqMzf0cBws3R78HUpfQ8HlZ6RfF2-WXdPxCrOdgc3DApk-dB9jvCWBPYLHL4ISvPMELtoos0XA","org.mozilla.firefox","2017-11-26T18:45:39Z","1511721939297","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFnoGc-WqMzf0cBws3R78HUpfQ8HlZ6RfF2-WXdPxCrOdgc3DApk-dB9jvCWBPYLHL4ISvPMELtoos0XA","2017-11-26T18:45:09Z","1511721909734","J'ai déteste",null,2017-11-26T18:45:39Z,2017-11-26T18:45:09Z,"fr","1",1,false
null,null,"2018-06-12T22:13:06Z","1528841586471","Parfois, les add-ons crash Firefox. Essaye de désinstaller des modules complémentaires dans le menu Firefox - Vérifiez également tu vous utilise la dernière version de Firefox et que tu ne manque aucune mise à jour Android. Tu peux également effacer les données en cache dans l'application Paramètres :-)",2018-06-12T22:13:06Z,"grandprimelte",,"gp:AOqpTOHqFFw_5KKXUi9TjQi1c9QguC4y7gPCOMJYSaEO1tgTGSH6hli2-yWLpavb-SMcDYfxo5Lv35Rsuhs3IQ","org.mozilla.firefox","2017-11-26T19:12:09Z","1511723529149","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHqFFw_5KKXUi9TjQi1c9QguC4y7gPCOMJYSaEO1tgTGSH6hli2-yWLpavb-SMcDYfxo5Lv35Rsuhs3IQ","2017-11-26T19:10:47Z","1511723447754","depuis la dernière mise jour , que des bugs. j ai désinstallé fiefox.",null,2017-11-26T19:12:09Z,2017-11-26T19:10:47Z,"fr","1",1,false
"2015523297","57.0","2018-06-12T22:13:26Z","1528841606807","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:26Z,"acer_barricadewifi",57,"gp:AOqpTOG_ykMGLpz6DlMgAXxAWE1Pn8VL1hiHyhbRGHHzJyahbrK4KvomawvP3tkh4AMBZmnBrh3UoPkpeXVVyw","org.mozilla.firefox","2017-11-27T16:43:12Z","1511800992442","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOG_ykMGLpz6DlMgAXxAWE1Pn8VL1hiHyhbRGHHzJyahbrK4KvomawvP3tkh4AMBZmnBrh3UoPkpeXVVyw","2017-11-27T16:42:12Z","1511800932889","Trop lent, défilement saccadé très difficile à utiliser.",null,2017-11-27T16:43:12Z,2017-11-27T16:42:12Z,"fr","2",2,false
"2015523300","57.0","2018-06-12T22:13:17Z","1528841597717","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:17Z,"j7xelte",57,"gp:AOqpTOHQCcLYWd8GMKw8L57-0a0b_xgQ08shjKSLbTLU3u7AJ7Lu_HlRhEC5XR4Cb4AL0u4qvvzNuxlwSVsHxA","org.mozilla.firefox","2017-11-28T08:47:10Z","1511858830196","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHQCcLYWd8GMKw8L57-0a0b_xgQ08shjKSLbTLU3u7AJ7Lu_HlRhEC5XR4Cb4AL0u4qvvzNuxlwSVsHxA","2017-11-28T06:50:31Z","1511851831302","Adepte de firefox j'avais bon espoir d'y revenir avec la venue de cette V57 remplie de promesses. Je trouve que le design et les fonctionnalités sont là mais il faut me dire où est passée la rapidité tant promise ?? C'est une catastrophe ! Test fait à l'instant sur une même page : temps chargement Firefox 22s (!), Ecosia (clone de Chrome) 6s. Alors laissez moi rire avec votre soit disant rapidité ! Je le garde au chaud et y reviendrais peut etre si, un jour, la rapidité est là..",null,2017-11-28T08:47:10Z,2017-11-28T06:50:31Z,"fr","2",2,false
"2015523297","57.0","2018-06-12T22:13:36Z","1528841616291","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:36Z,"a3xelte",57,"gp:AOqpTOFA5fHMQjAhOa7jwbXbVKEPw5zlMciymNEJZr8Vn-dBpVPX1mZpNtoIzFlhyZXAJVXIYP1ZMRjHIxEp8g","org.mozilla.firefox","2017-11-28T13:44:33Z","1511876673400","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFA5fHMQjAhOa7jwbXbVKEPw5zlMciymNEJZr8Vn-dBpVPX1mZpNtoIzFlhyZXAJVXIYP1ZMRjHIxEp8g","2017-11-28T13:41:12Z","1511876472380","V57 sur Samsung A3 2016 : l'application est extrêmement lente, elle en est inutilisable. Je met plus de 10s à charger la page d'accueil de Google pour afficher une simple image.. De plus je suis déçu: il est impossible de consulter les certificats, on peut ajouter des exceptions, mais pas les retirer...",null,2017-11-28T13:44:33Z,2017-11-28T13:41:12Z,"fr","1",1,false
"2015432297","48.0","2018-06-12T22:13:30Z","1528841610047","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:30Z,"greatlte",48,"gp:AOqpTOGEIyrBOt-VC_KWQqfE0y75JLVqvdxzAMrnIBxE2rVH6VYNmQXDGEY7arFG8wGAK-o0A9EHLM3V_tRN0A","org.mozilla.firefox","2017-11-29T08:54:39Z","1511945679028","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGEIyrBOt-VC_KWQqfE0y75JLVqvdxzAMrnIBxE2rVH6VYNmQXDGEY7arFG8wGAK-o0A9EHLM3V_tRN0A","2017-11-29T08:54:04Z","1511945644751","Pas digne de la version desktop.",null,2017-11-29T08:54:39Z,2017-11-29T08:54:04Z,"fr","2",2,false
"2015523297","57.0","2018-06-12T22:13:31Z","1528841611002","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:31Z,"dreamlte",57,"gp:AOqpTOHeGGbqCwZz3eB5CPbIxAJDDe0s-juOQiA-dJHsCxvu-e-gh7HPwgfAsnl-sLoVWB7SOlApwHmUrp2OGw","org.mozilla.firefox","2017-11-29T12:30:07Z","1511958607523","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHeGGbqCwZz3eB5CPbIxAJDDe0s-juOQiA-dJHsCxvu-e-gh7HPwgfAsnl-sLoVWB7SOlApwHmUrp2OGw","2017-11-29T12:29:36Z","1511958576915","Temps de chargement interminable depuis dernière MAJ!!",null,2017-11-29T12:30:07Z,2017-11-29T12:29:36Z,"fr","1",1,false
"2015523297","57.0","2018-06-14T22:49:14Z","1529016554595","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-14T22:49:14Z,"A6020a40",57,"gp:AOqpTOEmY_GdUwY5YVNHIL_U6EZGj5ijxJqgE317HgeCunIrsNBViKdHLk2aY6q0mCmBozM7Dn68xATOlFEQew","org.mozilla.firefox","2017-11-29T13:10:13Z","1511961013634","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEmY_GdUwY5YVNHIL_U6EZGj5ijxJqgE317HgeCunIrsNBViKdHLk2aY6q0mCmBozM7Dn68xATOlFEQew","2017-11-29T13:08:34Z","1511960914107","Catastrophique, temps de chargement tellement long que j'en sors, et je lance chrome.",null,2017-11-29T13:10:13Z,2017-11-29T13:08:34Z,"fr","1",1,false
"2015523297","57.0","2018-06-12T22:13:27Z","1528841607723","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, il faut vérifier si Firefox et Android sont à jour.",2018-06-12T22:13:27Z,"hlte",57,"gp:AOqpTOETgXk2Qv5o21dnGtELNzHN7y4wGSYrZFbuDvEa_mMe9zZxq6YLSKIga44LnuTgELLyuMiN3En7GrYVQg","org.mozilla.firefox","2017-11-29T18:12:48Z","1511979168821","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOETgXk2Qv5o21dnGtELNzHN7y4wGSYrZFbuDvEa_mMe9zZxq6YLSKIga44LnuTgELLyuMiN3En7GrYVQg","2017-11-29T18:12:02Z","1511979122248","Le navigateur plante environ tout les 5 minutes... impossible de naviguer sans bug",null,2017-11-29T18:12:48Z,2017-11-29T18:12:02Z,"fr","1",1,false
"2015523297","57.0","2018-06-14T22:49:14Z","1529016554049","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-14T22:49:14Z,"falcon_umts",57,"gp:AOqpTOFykbkr6xnswqj5NBldza8RO3ll7A89YjK0d2ZTVMwWBsBmmMzyIvwIflbtQCS_eOAlMg2o5Dfpux36EA","org.mozilla.firefox","2017-11-29T19:01:04Z","1511982064516","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFykbkr6xnswqj5NBldza8RO3ll7A89YjK0d2ZTVMwWBsBmmMzyIvwIflbtQCS_eOAlMg2o5Dfpux36EA","2017-11-29T18:59:55Z","1511981995844","La dernière version est vraiment très lente dans le chargement des pages",null,2017-11-29T19:01:04Z,2017-11-29T18:59:55Z,"fr","1",1,false
"2015526481","57.0.1","2018-06-12T22:13:15Z","1528841595881","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:15Z,"s5neolte",57,"gp:AOqpTOEIASGPoxOiVxFF7wV6FIZfuyTXGIEOK2T_xO6s4N0R2UYFnQQghxbJ9svQVUPHC-F9Ll5nYkvEhjk5OQ","org.mozilla.firefox","2017-12-01T08:31:35Z","1512117095778","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEIASGPoxOiVxFF7wV6FIZfuyTXGIEOK2T_xO6s4N0R2UYFnQQghxbJ9svQVUPHC-F9Ll5nYkvEhjk5OQ","2017-12-01T08:30:31Z","1512117031318","Depuis la dernière MAJ la moindre recherche Google est incroyablement longue à s'exécuter...",null,2017-12-01T08:31:35Z,2017-12-01T08:30:31Z,"fr","1",1,false
"2015523297","57.0","2018-06-14T22:50:19Z","1529016619306","Hola! Quizás debas desinstalar la aplicación Firefox y volver a instalarla nuevamente a través de Google Play Store. Por favor, inténtalo nuevamente con la versión 60.0.1 publicada el 16 de mayo de 2018. En caso contrario, quizás este artículo de ayuda te resulte útil: https://mzl.la/2I6iw5e",2018-06-14T22:50:19Z,"athene",57,"gp:AOqpTOHwhd52WlFBakkPLebRqr5l6qgYjxpMRclgnGxPqGrMqoMsBkidIpYOqNhFSe3nwx1jxafYnrbBJ6DNRg","org.mozilla.firefox","2017-12-01T11:36:57Z","1512128217162","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHwhd52WlFBakkPLebRqr5l6qgYjxpMRclgnGxPqGrMqoMsBkidIpYOqNhFSe3nwx1jxafYnrbBJ6DNRg","2017-12-01T11:35:52Z","1512128152666","Firefox became so slow and do not have the option to downgrade this. I want old version back it is slower than explorer..... !!!!!! Please make it faster firefox thanks.",null,2017-12-01T11:36:57Z,2017-12-01T11:35:52Z,"en","1",1,false
null,null,"2018-06-08T08:51:47Z","1528447907684","如果在使用上有任何問題或是速度過慢，你或許可以移除，並在 Play 商店上重新安裝 Firefox 試試。",2018-06-08T08:51:47Z,"htc_a16ul",,"gp:AOqpTOEhyEVlD-iiz2qaQZwEhZQOwIIg0Cb2LcVAxc4KbPuzsoV_uIlpsB_u0dQogNEft15axVHQrQ3rIdpc4A","org.mozilla.firefox","2017-12-01T21:57:02Z","1512165422579","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEhyEVlD-iiz2qaQZwEhZQOwIIg0Cb2LcVAxc4KbPuzsoV_uIlpsB_u0dQogNEft15axVHQrQ3rIdpc4A","2017-12-01T21:55:18Z","1512165318786","更新之後，網頁打開變龜速，一種等到地老天荒都打不開的感覺",null,2017-12-01T21:57:02Z,2017-12-01T21:55:18Z,"zh-Hant","2",2,false
"2015523297","57.0","2018-06-12T22:13:29Z","1528841609115","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:29Z,"SGP611",57,"gp:AOqpTOGCTNlo-0lKzIbA3x4EsoBgHhXAvMWc4Fj4nGHHZIPzadZeninxIVn5rjPuhQ5pYNFIu_DwJNTW07cUbw","org.mozilla.firefox","2017-12-02T06:08:20Z","1512194900236","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGCTNlo-0lKzIbA3x4EsoBgHhXAvMWc4Fj4nGHHZIPzadZeninxIVn5rjPuhQ5pYNFIu_DwJNTW07cUbw","2017-12-02T06:07:38Z","1512194858411","Temps de chargement des pages... catastrophique",null,2017-12-02T06:08:20Z,2017-12-02T06:07:38Z,"fr","2",2,false
"2015526481","57.0.1","2018-06-12T22:13:36Z","1528841616702","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:36Z,"hwALE-H",57,"gp:AOqpTOGq2minmTpXV3AotK1Mj3oOSQeD4hqFFlatO6T6so6qyAmAevk-wkxLLDBIBns-qN68CDIaYBUMKSRAMw","org.mozilla.firefox","2017-12-02T11:26:16Z","1512213976690","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGq2minmTpXV3AotK1Mj3oOSQeD4hqFFlatO6T6so6qyAmAevk-wkxLLDBIBns-qN68CDIaYBUMKSRAMw","2017-12-02T11:24:41Z","1512213881262","Depuis dernière mise à jour, ultra lent !! Bien beau de vouloir redonner un aspect esthétique agréable mais si c'est pr taxer toute la RAM et avoir un temps de chargement excessivement long, c'est franchement pas la peine !",null,2017-12-02T11:26:16Z,2017-12-02T11:24:41Z,"fr","2",2,false
"2015523297","57.0","2018-06-08T08:51:48Z","1528447908216","最新的 Android 版 Firefox 已經強化書籤資料夾相關功能，希望能幫你維持整齊的書籤，請查閱這篇文章： http://mzl.la/1PZ8VwS",2018-06-08T08:51:48Z,"HWVIE",57,"gp:AOqpTOGkiSo-sZKmK5g8U0Uou4PEztIvVimKzCHcuN_IP8ZaOiK4La_nHveYH4qaHhvX82w1qsza5oGMpTJn8w","org.mozilla.firefox","2017-12-03T16:40:20Z","1512319220426","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGkiSo-sZKmK5g8U0Uou4PEztIvVimKzCHcuN_IP8ZaOiK4La_nHveYH4qaHhvX82w1qsza5oGMpTJn8w","2017-12-03T16:37:56Z","1512319076676","書籤沒有資料夾，長按網頁后出現的選項最上方是分享網頁這點也挺糟糕的",null,2017-12-03T16:40:20Z,2017-12-03T16:37:56Z,"zh-Hant","2",2,false
"2015523297","57.0","2018-06-14T22:49:20Z","1529016560517","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-14T22:49:20Z,"P4901AC",57,"gp:AOqpTOGkmKFNbAzIrZBu-s0BUtoxd0xoctkk3K7tUrYTIyAY_-ooZq0rdwq3ZGkZD0GjLlogRLywedntSHlIDQ","org.mozilla.firefox","2017-12-03T17:40:41Z","1512322841365","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGkmKFNbAzIrZBu-s0BUtoxd0xoctkk3K7tUrYTIyAY_-ooZq0rdwq3ZGkZD0GjLlogRLywedntSHlIDQ","2017-12-03T17:39:47Z","1512322787215","Je préfère l'ancienne mise à jour car la sais pire Le temps de chargement et trop long et pour ça je vais désinstaller",null,2017-12-03T17:40:41Z,2017-12-03T17:39:47Z,"fr","2",2,false
"2015526481","57.0.1","2018-06-12T22:13:18Z","1528841598604","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, il faut vérifier si Firefox et Android sont à jour.",2018-06-12T22:13:18Z,"D5803",57,"gp:AOqpTOFd8aotC8da4AbV9Iykqd5CwDyzLmI57KqjjWQExJZGR-5SwaSYugUc_oZNdRqU6zhvk-UeM7lsUp7BPw","org.mozilla.firefox","2017-12-03T20:11:16Z","1512331876565","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFd8aotC8da4AbV9Iykqd5CwDyzLmI57KqjjWQExJZGR-5SwaSYugUc_oZNdRqU6zhvk-UeM7lsUp7BPw","2017-12-03T20:10:50Z","1512331850304","Plantage à chaque recherche sur la barre de recherche",null,2017-12-03T20:11:16Z,2017-12-03T20:10:50Z,"fr","1",1,false
"2015523297","57.0","2018-06-12T22:13:28Z","1528841608710","Bonjour, Il existe plusieurs solutions pour résoudre les problèmes comme la suppression des fichiers temporaires et du cache, désinstaller les modules complémentaires. De plus, vous pouvez en profiter pour mettre à jour votre Firefox.",2018-06-12T22:13:28Z,"addison",57,"gp:AOqpTOHc4Yf4dJjZKppayVz_AcUY6VB-FaJPQ1vd-HY5jxURmCe7gqNKVFm9EG6E9MELw-Z5p4Vtzy66iufqvw","org.mozilla.firefox","2017-12-04T20:59:28Z","1512421168451","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHc4Yf4dJjZKppayVz_AcUY6VB-FaJPQ1vd-HY5jxURmCe7gqNKVFm9EG6E9MELw-Z5p4Vtzy66iufqvw","2017-12-04T20:59:11Z","1512421151910","Horriblement lent, quasiment inutilisable",null,2017-12-04T20:59:28Z,2017-12-04T20:59:11Z,"fr","2",2,false
"2015526481","57.0.1","2018-06-08T08:48:11Z","1528447691275","很抱歉 Firefox 造成你的困擾。這有可能是你安裝的自訂鍵盤 App 有一段時間未更新的關係。我們建議你到 Play商店 &gt; 我的應用程式 確認一下是否全部更新成最新版了。",2018-06-08T08:48:11Z,"Z016",57,"gp:AOqpTOFXPF1YGALXn2i291fyOjQgTwy3pqGZwuQjYo0jX_A9GJ6Cp97q2PIgBfg87TC66DaO_vikZPCYDwPJ7Q","org.mozilla.firefox","2017-12-06T08:27:42Z","1512548862826","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFXPF1YGALXn2i291fyOjQgTwy3pqGZwuQjYo0jX_A9GJ6Cp97q2PIgBfg87TC66DaO_vikZPCYDwPJ7Q","2017-12-06T08:23:40Z","1512548620127","智慧搜尋爛透了還關不掉，用嘸蝦米打字碼的時候給我跑網址出來，結果要輸出的中文被吃字，這樣要怎麼搜尋？然後還關不掉！舊版好好的、畫面也美觀好用，改成這版本根本垃圾！",null,2017-12-06T08:27:42Z,2017-12-06T08:23:40Z,"zh-Hant","1",1,false
