App Version Code,App Version Name,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,developer_last_updated_time,Device,firefox_major_version,id,Package Name,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Review Link,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Text,Review Title,review_last_updated_time,review_submitted_time,Reviewer Language,Star Rating,star_rating,synthetic_developer_should_have_replied_but_did_not_reply
"2015548473","59.0.2","2018-06-08T08:52:28Z","1528447948044","Hi. We love that you are a loyal Firefox user. Sometimes temporary files cached on your device slow down Firefox. You can clear them from Settings app - Storage - Cached Data. ^pw",2018-06-08T08:52:28Z,"HS6735MT",59,"gp:AOqpTOFeFniOjT_UVSK7H4qw26j31Nc1ifq6KqNmEfXhjMxFrHucAaNZ3f-SIED782zQwWD4SyX8awX5dtSWNg","org.mozilla.firefox","2018-05-06T08:51:53Z","1525596713071","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFeFniOjT_UVSK7H4qw26j31Nc1ifq6KqNmEfXhjMxFrHucAaNZ3f-SIED782zQwWD4SyX8awX5dtSWNg","2018-05-06T07:52:53Z","1525593173108","Quit, after years of loyalty. App has become humongous, slow, ... Figures speak for themselves, same sites / webpages : Firefox : Storage : over 50Mb, Memory : over 100Mb. vs. Light Browser app : Storage : 1 Mb, Memory : 30 Mb, much faster !!",null,2018-05-06T08:51:53Z,2018-05-06T07:52:53Z,"en","1",1,false
"2015548473","59.0.2","2018-06-08T08:52:15Z","1528447935079","Hi. I am sorry to hear that. A download can fail if you do not have a stable or reliable internet connection or if you do not have sufficient space on your device for a large file. I recommend making sure you are in close proximity to a WiFi connection and freeing up some space on your device. ^pw",2018-06-08T08:52:15Z,"P3",59,"gp:AOqpTOFQoDuZ465Rs0ChRXq0aMd-muzsLeKBFJpIolCdnMmTc5kNo49jaqKXWF548bv2PkCYUB4jQuwmDMqbiQ","org.mozilla.firefox","2018-05-06T11:03:44Z","1525604624555","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFQoDuZ465Rs0ChRXq0aMd-muzsLeKBFJpIolCdnMmTc5kNo49jaqKXWF548bv2PkCYUB4jQuwmDMqbiQ","2018-05-06T11:02:42Z","1525604562629","largest file download failed",null,2018-05-06T11:03:44Z,2018-05-06T11:02:42Z,"en","1",1,false
null,null,"2018-06-08T08:52:41Z","1528447961492","Hi. I am sorry to hear that If you see a ""You need to verify'"" message on the browser even after clicking the link when setting up Firefox Sync with another device, it's likely that our accounts server hasn't communicated with your browser yet. https://mzl.la/2xEon08 ^pw",2018-06-08T08:52:41Z,"ASUS_Z00L_63",,"gp:AOqpTOG0mQFmz6BCPC5kjhE6auHDKKv5G1z2RNkcTKlWJM7y44pTpRZ5dfiui8PORk-nMiOKxkZ2hQ6CPRAwaw","org.mozilla.firefox","2018-05-06T11:14:10Z","1525605250050","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOG0mQFmz6BCPC5kjhE6auHDKKv5G1z2RNkcTKlWJM7y44pTpRZ5dfiui8PORk-nMiOKxkZ2hQ6CPRAwaw","2018-05-06T11:13:21Z","1525605201159","It always irritates me asking verify that i'm not a robot sick of that so uninstalled",null,2018-05-06T11:14:10Z,2018-05-06T11:13:21Z,"en","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:26Z","1528447946880","Hi. I am sorry to hear that. Add-ons are made available by independent developers. I recommend contacting them through the page you downloaded the add-on from. ^pw",2018-06-08T08:52:26Z,"crater",59,"gp:AOqpTOEKFa120kZSj6uMOMRJhepQt_CY7-NS7q5Qk_srY2R44wJhqXr1OFkWoUfVJXm0xSsTsvBJ7CKjqimaZw","org.mozilla.firefox","2018-05-06T13:16:38Z","1525612598869","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEKFa120kZSj6uMOMRJhepQt_CY7-NS7q5Qk_srY2R44wJhqXr1OFkWoUfVJXm0xSsTsvBJ7CKjqimaZw","2018-05-06T13:14:58Z","1525612498078","Translator never works for me .tried lots of translator add ons result zero",null,2018-05-06T13:16:38Z,2018-05-06T13:14:58Z,"en","1",1,false
"2015548473","59.0.2","2018-06-08T08:52:21Z","1528447941406","Really sorry to hear this! Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. See more here: https://mzl.la/1mWdtIJ rj",2018-06-08T08:52:21Z,"QTAIR7",59,"gp:AOqpTOF7FEaZbQf3XCylyvYsOMK9eXvbgGNPbwJ1ek54y3C97G5xN_mrJWX77DWxr0K7KXn2cnz8D_u1GCwumA","org.mozilla.firefox","2018-05-06T14:52:49Z","1525618369662","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOF7FEaZbQf3XCylyvYsOMK9eXvbgGNPbwJ1ek54y3C97G5xN_mrJWX77DWxr0K7KXn2cnz8D_u1GCwumA","2018-05-06T14:51:53Z","1525618313895","Crashes constantly since update a couple of weeks ago.",null,2018-05-06T14:52:49Z,2018-05-06T14:51:53Z,"en","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:13Z","1528447933418","Hi. Thank you for your feedback, we really appreciate it. I will pass this back to our developers to see what we can do to make it faster. It sounds like you use Firefox on multiple devices, are you taking advantage of syncing your devices ? If not, check this out - https://mzl.la/2xFTwRb . Hope it makes your Firefox experience even better! ^pw",2018-06-08T08:52:13Z,"walleye",59,"gp:AOqpTOE2exhfDPsOow_bn8YjcmvK7Vw3VfUfQJrwi_kyuWpt4_x3o95X3udyOFmlPSJUmx2fFpVvrubMk4hqMA","org.mozilla.firefox","2018-05-06T14:54:19Z","1525618459921","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOE2exhfDPsOow_bn8YjcmvK7Vw3VfUfQJrwi_kyuWpt4_x3o95X3udyOFmlPSJUmx2fFpVvrubMk4hqMA","2018-05-06T14:53:06Z","1525618386348","Mozilla's mobile counterpart is slow and often doesn't load pages. It's nothing compared to the version on desktop.",null,2018-05-06T14:54:19Z,2018-05-06T14:53:06Z,"en","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:31Z","1528447951676","Hi. I am sorry to hear that. Sometimes temporary files cached on your device slow down Firefox. You can clear them from Settings app - Storage - Cached Data. ^pw",2018-06-08T08:52:31Z,"angler",59,"gp:AOqpTOFDgYKnbfjVgeBLZa5fXT3aL982lT-ngqPUc4XBzBJfJW69Z4rN6VLNj4jSMmg5BQ3DYVt1MdkMK-sjuA","org.mozilla.firefox","2018-05-06T15:35:30Z","1525620930970","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFDgYKnbfjVgeBLZa5fXT3aL982lT-ngqPUc4XBzBJfJW69Z4rN6VLNj4jSMmg5BQ3DYVt1MdkMK-sjuA","2018-05-06T15:35:10Z","1525620910757","Slow. Pages taking ages to render.",null,2018-05-06T15:35:30Z,2018-05-06T15:35:10Z,"en","2",2,false
null,null,"2018-06-08T08:53:00Z","1528447980198","We’re sorry you’re having trouble with Firefox. Perhaps we can help solve your problem on the Support Forum - lots of people are there to provide one on one help. https://mzl.la/2sGCzQN",2018-06-08T08:53:00Z,"marlin",,"gp:AOqpTOHMoLiv_jm0K_wRxSuU3-nGOoeOmFmhsCxDVeIBQJNB_ikxXolkDB5sopddoYDKumUzB93qn52dk2-_RA","org.mozilla.firefox","2018-05-06T20:04:22Z","1525637062025","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHMoLiv_jm0K_wRxSuU3-nGOoeOmFmhsCxDVeIBQJNB_ikxXolkDB5sopddoYDKumUzB93qn52dk2-_RA","2018-05-06T20:03:19Z","1525636999245","The back button closing the app rather than going back to previous pages is such a PIA!! Fix this!!!!!",null,2018-05-06T20:04:22Z,2018-05-06T20:03:19Z,"en","1",1,false
null,null,"2018-06-08T08:52:14Z","1528447934593","Hi. We love that you are a loyal Firefox user, but we are sorry you’re having trouble with Firefox for Android. Perhaps we can look into the issues you are having further on the Support Forum - lots of people are there to provide one on one help. https://mzl.la/2sGCzQN ^pw",2018-06-08T08:52:14Z,"j7ltespr",,"gp:AOqpTOHqzqkdvKd00tCZFjE6e6mWfY71McG5QVlxxfY4gZUFkpgy3LUKL2e9csM5BlTiJHPqOs75FuXOo9imRA","org.mozilla.firefox","2018-05-06T22:24:14Z","1525645454126","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHqzqkdvKd00tCZFjE6e6mWfY71McG5QVlxxfY4gZUFkpgy3LUKL2e9csM5BlTiJHPqOs75FuXOo9imRA","2018-05-06T22:21:35Z","1525645295496","Hey firefox! What the heck? I used to love you. But your phone browser sucks. Its slow. It lets pop ups through. And it keeps asking permission to record audio and video. Seems to me you lost your ways. No longer fast simple or private.",null,2018-05-06T22:24:14Z,2018-05-06T22:21:35Z,"en","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:19Z","1528447939852","Hi, we're sorry to hear this! Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. https://mzl.la/1mWdtIJ Thanks! ^at",2018-06-08T08:52:19Z,"dream2qltesq",59,"gp:AOqpTOF7Vvv8CFU3Qhm94-0HMk-kMtOEm7MxqJIyG9GKepNKPcKhRVTKMDr5ThsesPa5F4UxpEPR4O9L_kB7oA","org.mozilla.firefox","2018-05-07T00:07:36Z","1525651656646","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOF7Vvv8CFU3Qhm94-0HMk-kMtOEm7MxqJIyG9GKepNKPcKhRVTKMDr5ThsesPa5F4UxpEPR4O9L_kB7oA","2018-05-07T00:06:01Z","1525651561404","App keeps crashing since the Android 8.0 update.",null,2018-05-07T00:07:36Z,2018-05-07T00:06:01Z,"en","1",1,false
"2015548473","59.0.2","2018-06-08T08:51:19Z","1528447879331","請將網頁反方向捲動，將會在上方出現工具列，點選右上角的選單鍵，就會出現您需要的按鈕",2018-06-08T08:51:19Z,"trltechnzh",59,"gp:AOqpTOGVBEKU1DIws6aiEBQMNRodxD3fOFN2yQWPSHij9bXr7TBGnKdmislrYCuXF_djUZVmLXYWFvGSW-gN7g","org.mozilla.firefox","2018-05-07T04:00:56Z","1525665656361","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGVBEKU1DIws6aiEBQMNRodxD3fOFN2yQWPSHij9bXr7TBGnKdmislrYCuXF_djUZVmLXYWFvGSW-gN7g","2018-05-07T03:59:54Z","1525665594699","home製冇、前後一頁要搵",null,2018-05-07T04:00:56Z,2018-05-07T03:59:54Z,"zh-Hant","1",1,false
"2015548473","59.0.2","2018-06-12T22:13:07Z","1528841587398","CC tu ferais mal :-) tu sais Parfois, les add-ons crash Firefox. Essaye de désinstaller des modules complémentaires inutile dans le menu Firefox - Modules complémentaires. Vérifie également que tu utilise la dernière version de Firefox et que tu ne manque aucune mise à jour Android. :-)",2018-06-12T22:13:07Z,null,59,"gp:AOqpTOGRJJNu0qp6lZktA4lHIPkARDSb0r4aN0gjVtwudIsCT-6Avgr7xnAvn8SSY2Yj876k_sKWqhTqO_oDHA","org.mozilla.firefox","2018-05-07T10:29:03Z","1525688943614","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGRJJNu0qp6lZktA4lHIPkARDSb0r4aN0gjVtwudIsCT-6Avgr7xnAvn8SSY2Yj876k_sKWqhTqO_oDHA","2018-05-07T10:29:03Z","1525688943614","première installation et bug .......charmant !!!! je vire ce truc et reviens à google chrome! 2 étoiles pour être sympa ;......et encore !!!!",null,2018-05-07T10:29:03Z,2018-05-07T10:29:03Z,"fr","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:12Z","1528447932187","Hi. I am sorry to hear that, but hopefully I can help. Sometimes temporary files cached on your device slow down Firefox. You can clear them from Settings app - Storage - Cached Data. ^pw",2018-06-08T08:52:12Z,"walton",59,"gp:AOqpTOHzs1_hlIzvZ-tK304Z5zT-eclnPhbzg99eVkgq0zT4YorjpX_nGEbGg-f77RQL95w417t6EJj9w75qjg","org.mozilla.firefox","2018-05-07T10:43:11Z","1525689791059","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHzs1_hlIzvZ-tK304Z5zT-eclnPhbzg99eVkgq0zT4YorjpX_nGEbGg-f77RQL95w417t6EJj9w75qjg","2018-05-07T10:41:55Z","1525689715308","I got so frustrated with this app. Slow loading......very slow loading",null,2018-05-07T10:43:11Z,2018-05-07T10:41:55Z,"en","1",1,false
null,null,"2018-06-08T08:52:14Z","1528447934018","Hi. Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. You can also clear the Cached Data in the Settings app - Storage. https://mzl.la/1mWdtIJ ^pw",2018-06-08T08:52:14Z,"dreamqltesq",,"gp:AOqpTOGiKwHGTnI9jrjgQI64t5a3VR3mKilhWdvA4GNLjGZxOUzPpVeuUlcjk_0_Q7CLxMi7FA5ez1rI0hrB4Q","org.mozilla.firefox","2018-05-07T10:52:55Z","1525690375580","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGiKwHGTnI9jrjgQI64t5a3VR3mKilhWdvA4GNLjGZxOUzPpVeuUlcjk_0_Q7CLxMi7FA5ez1rI0hrB4Q","2018-05-07T10:52:37Z","1525690357230","Crashes constantly!!",null,2018-05-07T10:52:55Z,2018-05-07T10:52:37Z,"en","2",2,false
null,null,"2018-06-14T22:49:32Z","1529016572425","Hello! We’re sorry you’re having trouble with Firefox. Perhaps we can help solve your problem on the Support Forum - lots of people are there to provide one on one help. https://mzl.la/2sGCzQN ^pw",2018-06-14T22:49:32Z,"h1",,"gp:AOqpTOG2DSqGu_dxWN2xuxODWFsAYuwFF_bf1ly_yGA8U4ppRt2_xsmSQKhPofcnsdORZ-NP3SLTUn1LeHzPLw","org.mozilla.firefox","2018-05-07T15:37:14Z","1525707434185","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOG2DSqGu_dxWN2xuxODWFsAYuwFF_bf1ly_yGA8U4ppRt2_xsmSQKhPofcnsdORZ-NP3SLTUn1LeHzPLw","2018-05-07T15:36:47Z","1525707407682","Didn't help me",null,2018-05-07T15:37:14Z,2018-05-07T15:36:47Z,"en","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:11Z","1528447931675","Hi. I am sorry to hear that, but hopefully I can help. Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. You can also clear the Cached Data in the Settings app - Storage. https://mzl.la/1mWdtIJ ^pw",2018-06-08T08:52:11Z,"dreamqltesq",59,"gp:AOqpTOFH2cF4OVF81X91GsG1PdYZ2uAxFXhF8x5O3Nwd58K-tBcqhipkK93fJowbimWcdOWydEdo9OBQzp0Vjw","org.mozilla.firefox","2018-05-07T21:08:25Z","1525727305859","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFH2cF4OVF81X91GsG1PdYZ2uAxFXhF8x5O3Nwd58K-tBcqhipkK93fJowbimWcdOWydEdo9OBQzp0Vjw","2018-05-07T20:59:08Z","1525726748145","Ever since my android phone got an upgrade to oreos on 4/30/18 Firefox will not stop crashing. I have tried to uninstall it several times and reinstall the app but it still keeps crashing .I've done extensive virus checks on my cell and all Apps nothing seems to work. Will you please fix this thank you",null,2018-05-07T21:08:25Z,2018-05-07T20:59:08Z,"en","1",1,false
"2014012813","27.0","2018-06-08T08:52:10Z","1528447930612","Hi. We do not often hear about this issue so it may be worthwhile asking about this on the Support Forum - lots of people are there to provide one on one help and we can look into this in more depth for you. https://mzl.la/2sGCzQN ^pw",2018-06-08T08:52:10Z,"taimen",27,"gp:AOqpTOGirUime24G0Ln9CcYuyaCcuRtA_V8EBRouYbq1VeGNPv7tIeg96n5Ixn3wCqs7o6fpKI0aINpuomhMTw","org.mozilla.firefox","2018-05-08T01:25:10Z","1525742710037","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGirUime24G0Ln9CcYuyaCcuRtA_V8EBRouYbq1VeGNPv7tIeg96n5Ixn3wCqs7o6fpKI0aINpuomhMTw","2018-05-08T01:24:35Z","1525742675714","Just about the worst scrolling a browser could have.",null,2018-05-08T01:25:10Z,2018-05-08T01:24:35Z,"en","1",1,false
"2015548473","59.0.2","2018-06-08T08:52:11Z","1528447931180","Hi. Thank you for raising this. We are aware of this issue and hope to have an update out to fix this on 26th June. ^pw",2018-06-08T08:52:11Z,"dreamqltesq",59,"gp:AOqpTOGunV2yIWKpvmTEi7QWhRCY_T1M6CSKDvZgpzIh8HgVQEuveoiA01wkIBRh7Ssnkl7YM2Al0U0lp4HiUg","org.mozilla.firefox","2018-05-08T01:42:32Z","1525743752097","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGunV2yIWKpvmTEi7QWhRCY_T1M6CSKDvZgpzIh8HgVQEuveoiA01wkIBRh7Ssnkl7YM2Al0U0lp4HiUg","2018-05-08T01:41:21Z","1525743681465","App constantly generating force close messages on my Samsung S8, even when I don't have it open.",null,2018-05-08T01:42:32Z,2018-05-08T01:41:21Z,"en","2",2,false
"2015548473","59.0.2","2018-06-08T08:52:21Z","1528447941958","Hi. We love that you are a loyal Firefox user! Sometimes temporary files cached on your device slow down Firefox. You can clear them from Settings app - Storage - Cached Data. ^pw",2018-06-08T08:52:21Z,"lv517",59,"gp:AOqpTOHkEcOTNuxYu64IW2QnAJkjpryQYxDSh8sIlsmtIDFVeSTJb84vsVnBcKTrIrL2XFjefKIX2CpfQwdSlA","org.mozilla.firefox","2018-05-08T03:35:40Z","1525750540135","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHkEcOTNuxYu64IW2QnAJkjpryQYxDSh8sIlsmtIDFVeSTJb84vsVnBcKTrIrL2XFjefKIX2CpfQwdSlA","2018-05-08T03:33:42Z","1525750422480","This browser was my preferred browser, but not anymore. For some reason, the browser is slow. It used to be fast, but not anymore.",null,2018-05-08T03:35:40Z,2018-05-08T03:33:42Z,"en","1",1,false
null,null,"2018-06-08T08:52:20Z","1528447940386","Hi, we're sorry to hear this! Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. https://mzl.la/1mWdtIJ Thanks! ^at",2018-06-08T08:52:20Z,"crocus",,"gp:AOqpTOGa0LTnuH9Te7wKaIl1tuGulWKbGE5TVrKY5Dw88VoXZnXNeEERFjX-2h2mNH-4SnSPGoZ8-dOllzxqgg","org.mozilla.firefox","2018-05-08T11:34:32Z","1525779272390","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOGa0LTnuH9Te7wKaIl1tuGulWKbGE5TVrKY5Dw88VoXZnXNeEERFjX-2h2mNH-4SnSPGoZ8-dOllzxqgg","2018-05-08T11:34:09Z","1525779249743","Constantly crashes.",null,2018-05-08T11:34:32Z,2018-05-08T11:34:09Z,"en","1",1,false
"2015548473","59.0.2","2018-06-08T08:52:16Z","1528447936196","Hello, we're sorry to hear about the crashes. Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. https://mzl.la/1mWdtIJ ^at",2018-06-08T08:52:16Z,"dreamqltesq",59,"gp:AOqpTOEN8zSgZOoXQ_TYoEmysIQfqELgxrMw6um-t9qA5Q4xZWEfXus1l3PWw9z-hQ45jWnDnpkP8sgwSdJ_Fw","org.mozilla.firefox","2018-05-08T14:02:36Z","1525788156009","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEN8zSgZOoXQ_TYoEmysIQfqELgxrMw6um-t9qA5Q4xZWEfXus1l3PWw9z-hQ45jWnDnpkP8sgwSdJ_Fw","2018-05-08T14:02:10Z","1525788130863","Too many app crashes",null,2018-05-08T14:02:36Z,2018-05-08T14:02:10Z,"en","1",1,false
"2015548473","59.0.2","2018-06-08T08:52:08Z","1528447928420","Hi. I am sorry to hear that. Sometimes temporary files cached on your device slow down Firefox. You can clear them from Settings app - Storage - Cached Data. ^pw",2018-06-08T08:52:08Z,"greatqlte",59,"gp:AOqpTOFSskLa_0piBeMvpHDn3Uq4mo_yvd--Uf_zb09xQdFfESDEXc7opQH0IaWbPNeNgWfubfyHvphPQT32pQ","org.mozilla.firefox","2018-05-08T14:09:29Z","1525788569232","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFSskLa_0piBeMvpHDn3Uq4mo_yvd--Uf_zb09xQdFfESDEXc7opQH0IaWbPNeNgWfubfyHvphPQT32pQ","2018-05-08T14:08:14Z","1525788494646","It crashes ALL the time. Enough that my phone prompts me to put it to sleep. 25+ times a week. Even when I am not using it. Needs fixes",null,2018-05-08T14:09:29Z,2018-05-08T14:08:14Z,"en","1",1,false
"2015548473","59.0.2","2018-06-08T08:52:55Z","1528447975759","We're sorry to hear this. Please file a support request https://mzl.la/2JmrM8P with what you did, what happened and what you expected. ^at",2018-06-08T08:52:55Z,"pplus",59,"gp:AOqpTOHweioOsqsRDvCWj7asmrN6y6SJlBdaDH_zsUYzqrFZ1OJv5l7BF4HMge0CvABQnV_xWjlX3exnP20ASg","org.mozilla.firefox","2018-05-08T14:13:36Z","1525788816746","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOHweioOsqsRDvCWj7asmrN6y6SJlBdaDH_zsUYzqrFZ1OJv5l7BF4HMge0CvABQnV_xWjlX3exnP20ASg","2018-05-08T14:11:54Z","1525788714696","Need improvement and when i download the documents it is deleted after somedays simultaneously......",null,2018-05-08T14:13:36Z,2018-05-08T14:11:54Z,"en","1",1,false
"2015548476","59.0.2","2018-06-08T08:52:09Z","1528447929553","Hi. Thank you for your feedback, we really do appreciate it. Perhaps we can look into this further for you on our Support Forum - lots of people are there to provide one on one help. https://mzl.la/2sGCzQN ^pw",2018-06-08T08:52:09Z,"Z00A_1",59,"gp:AOqpTOFYBjl2BSvJpsuvjLqvMzfEQuxq6i1QtVR6p6csiKt-cyfMBkVCzXiHhvHh-giWJtibBwKdF99hjTo8NQ","org.mozilla.firefox","2018-05-08T15:30:00Z","1525793400210","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFYBjl2BSvJpsuvjLqvMzfEQuxq6i1QtVR6p6csiKt-cyfMBkVCzXiHhvHh-giWJtibBwKdF99hjTo8NQ","2018-05-08T15:27:50Z","1525793270788","Worst mobile browser ever. Max data consume and the slowest in browsing and downloading. And sometimes cant open some websites. Totally useless for android phones.",null,2018-05-08T15:30:00Z,2018-05-08T15:27:50Z,"en","1",1,false
null,null,"2018-06-08T08:51:17Z","1528447877635","¡Lamentamos que tengas problemas con Firefox! En Mozilla nos esforzamos por darte la mejor experiencia. Por favor, inténtalo nuevamente con la versión 60.0.1 publicada el 16 de mayo de 2018. Si el problema continua, tal vez podamos ayudar a resolverlo en el Foro de soporte - muchas personas están allí para proporcionar ayuda personalizada",2018-06-08T08:51:17Z,"E5306",,"gp:AOqpTOFBys_I_uad4F0uTHdvJWy-WCk3LSZG3ljojP3e6kOp5oAOx8BHLWUMdP9lLWM8vsY2eKe74O07R3GNEg","org.mozilla.firefox","2018-05-09T00:00:22Z","1525824022868","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOFBys_I_uad4F0uTHdvJWy-WCk3LSZG3ljojP3e6kOp5oAOx8BHLWUMdP9lLWM8vsY2eKe74O07R3GNEg","2018-05-09T00:00:10Z","1525824010628","No lo recomiendo, es súper lento",null,2018-05-09T00:00:22Z,2018-05-09T00:00:10Z,"es","1",1,false
"2015548473","59.0.2","2018-06-08T08:52:07Z","1528447927379","Hi. We love that you are a loyal Firefox user. Sometimes add-ons crash Firefox. Try uninstalling add-ons in Firefox menu - Add-ons. Also, check that you are using the latest version of Firefox and that you are not missing any Android updates. https://mzl.la/1mWdtIJ ^pw",2018-06-08T08:52:07Z,"walleye",59,"gp:AOqpTOEdiEZxEcZ8t5wqow9emjCUYhHKkyvr7deO4bcxGgYSV1QZCKaet9enN1d6P15HA7EtXy2sjRa3XmMXtg","org.mozilla.firefox","2018-05-09T04:11:28Z","1525839088443","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEdiEZxEcZ8t5wqow9emjCUYhHKkyvr7deO4bcxGgYSV1QZCKaet9enN1d6P15HA7EtXy2sjRa3XmMXtg","2018-05-09T04:08:57Z","1525838937377","Was my favorite browser, partially due to add-on support. Recent update made the browser unusable though; it freezes constantly on my Pixel 2. When they fix that, it'll be my default again.",null,2018-05-09T04:11:28Z,2018-05-09T04:08:57Z,"en","1",1,false
"2015523297","57.0","2018-06-08T08:52:33Z","1528447953816","Hi. Thank you for your feedback, I think we may need to look into this one in more depth on the Support Forum - lots of people are there to provide one on one help. https://mzl.la/2sGCzQN ^pw",2018-06-08T08:52:33Z,"G8341",57,"gp:AOqpTOEJSpZBJ8snxQ69WVB3NZBITtPFE1sgAKkysMwQDdiD6xTa5X0NarWlNm0qFOZyvmr_Fz59WOkg1pjjfw","org.mozilla.firefox","2018-05-09T06:15:43Z","1525846543577","https://play.google.com/apps/publish?account=7083182635971239206#ReviewDetailsPlace:p=org.mozilla.firefox&reviewid=gp:AOqpTOEJSpZBJ8snxQ69WVB3NZBITtPFE1sgAKkysMwQDdiD6xTa5X0NarWlNm0qFOZyvmr_Fz59WOkg1pjjfw","2018-05-09T06:14:24Z","1525846464085","No Android autofill support. Should I manually copy-paste passwords? Usability > speed race",null,2018-05-09T06:15:43Z,2018-05-09T06:14:24Z,"en","2",2,false
